"text__text__1FZLe href","text__text__1FZLe","text__text__1FZLe 2","text__text__1FZLe href 2","styles__image-container__3hkY5 src","image","text__text__1FZLe 3"
"https://www.reuters.com/business/solid-us-job-gains-forecast-february-unemployment-rate-seen-dipping-39-2022-03-04/","Solid U.S. job gains forecast in February; unemployment rate seen dipping to 3.9%","March 4, 2022","https://www.reuters.com/business/solid-us-job-gains-forecast-february-unemployment-rate-seen-dipping-39-2022-03-04/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/WX7LQ7NWJBKL5P6OXM3S6SUBG4.jpg"" width=""7598"" height=""5065"" alt=""A restaurant advertising jobs looks to attract workers in Oceanside, California"" />","Macro Matters"
"https://www.reuters.com/markets/europe/china-stocks-fall-amid-geopolitical-tensions-parliamentary-meet-focus-2022-03-04/","China stocks fall amid geopolitical tensions; parliamentary meet in focus","March 4, 2022","https://www.reuters.com/markets/europe/china-stocks-fall-amid-geopolitical-tensions-parliamentary-meet-focus-2022-03-04/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/europe/fx-markets-bumpy-ride-over-next-three-months-2022-03-04/","FX markets in for bumpy ride over next three months","March 4, 2022","https://www.reuters.com/markets/europe/fx-markets-bumpy-ride-over-next-three-months-2022-03-04/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LJIDOWVNDVJVPDMP2DKL3K6F64.jpg"" width=""4000"" height=""2573"" alt=""Illustration shows Russian Rouble banknote is placed on U.S. Dollar banknotes"" />","European Markets"
"https://www.reuters.com/markets/stocks/live-markets-insurers-provide-insurance-against-russia-risk-2022-03-03/","LIVE MARKETS Insurers to provide insurance against Russia risk?","March 3, 2022","https://www.reuters.com/markets/stocks/live-markets-insurers-provide-insurance-against-russia-risk-2022-03-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VO5NEWEPWZJFLALXHA4MZXDMXA.png"" width=""1533"" height=""841"" alt=""miners vs stoxx 600"" />",""
"https://www.reuters.com/markets/stocks/live-markets-miners-do-heavy-lifting-2022-03-03/","LIVE MARKETS Miners do the heavy lifting","March 3, 2022","https://www.reuters.com/markets/stocks/live-markets-miners-do-heavy-lifting-2022-03-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VO5NEWEPWZJFLALXHA4MZXDMXA.png"" width=""1533"" height=""841"" alt=""miners vs stoxx 600"" />",""
"https://www.reuters.com/markets/commodities/asia-distillates-gasoil-cracks-hit-record-high-cash-premiums-swell-further-2022-03-03/","Asia Distillates Gasoil cracks hit record high, cash premiums swell further","March 3, 2022","https://www.reuters.com/markets/commodities/asia-distillates-gasoil-cracks-hit-record-high-cash-premiums-swell-further-2022-03-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/stocks/live-markets-not-all-value-sectors-are-created-equal-2022-03-03/","LIVE MARKETS Not all value sectors are created equal","March 3, 2022","https://www.reuters.com/markets/stocks/live-markets-not-all-value-sectors-are-created-equal-2022-03-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2VBBTCKX3NJTVH6CY7CCTKDG4A.png"" width=""597"" height=""621"" alt=""stoxx sectors"" />",""
"https://www.reuters.com/markets/europe/asian-stock-valuations-slump-lowest-since-march-2020-2022-03-03/","Asian stock valuations slump to lowest since March 2020","March 3, 2022","https://www.reuters.com/markets/europe/asian-stock-valuations-slump-lowest-since-march-2020-2022-03-03/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7PE3TUA3SVNLBAHAABEE2LD2M4.jpg"" width=""1248"" height=""631"" alt=""MSCI Asia-Pacific and World index's PE"" />",""
"https://www.reuters.com/markets/currencies/chinas-yuan-inches-up-market-awaits-annual-parliament-meeting-2022-03-03/","China's yuan inches up, market awaits annual parliament meeting","March 3, 2022","https://www.reuters.com/markets/currencies/chinas-yuan-inches-up-market-awaits-annual-parliament-meeting-2022-03-03/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png","",""
"https://www.reuters.com/world/uk/bank-england-tells-insurers-bolster-defences-against-cyber-attacks-2022-03-02/","Bank of England studies insurer exposure to Russian sanctions, eyes cyber defences","March 2, 2022","https://www.reuters.com/world/uk/bank-england-tells-insurers-bolster-defences-against-cyber-attacks-2022-03-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UXJZZYMJ4VKZ7PIA4EIAXZII4I.jpg"" width=""4134"" height=""2724"" alt=""The Bank of England is seen in the City of  London"" />",""
"https://www.reuters.com/world/india/indian-shares-fall-over-1-gdp-miss-ukraine-crisis-2022-03-02/","Indian shares decline over 1% on GDP miss, Ukraine tensions","March 2, 2022","https://www.reuters.com/world/india/indian-shares-fall-over-1-gdp-miss-ukraine-crisis-2022-03-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7SQNURVFKVNHHAQ75YWFMSWIDY.jpg"" width=""2736"" height=""1812"" alt=""Man reacts as he looks at screen displaying Sensex results on BSE building in Mumbai"" />",""
"https://www.reuters.com/markets/deals/asian-equities-see-outflows-second-straight-month-feb-2022-03-02/","Asian equities see outflows for second straight month in Feb","March 2, 2022","https://www.reuters.com/markets/deals/asian-equities-see-outflows-second-straight-month-feb-2022-03-02/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/Y32OHIBYU5KZHFV3YXPGMOIZUA.jpg"" width=""800"" height=""533"" alt=""Investors sit in front of a board showing stock information at a brokerage house on the first day of trade in China since the Lunar New Year, in Hangzhou"" />",""
"https://www.reuters.com/world/us/fed-powell-face-new-world-risk-pivot-tighter-policy-2022-03-01/","Global risks cloud Fed's policy pivot as Powell heads to Congress","March 2, 2022","https://www.reuters.com/world/us/fed-powell-face-new-world-risk-pivot-tighter-policy-2022-03-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/EPBKE4CIVRPNDH52TRV5MMKTEY.jpg"" width=""3500"" height=""2334"" alt=""An eagle tops the U.S. Federal Reserve building's facade in Washington"" />",""
"https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-03-01/","Asia Morning Call-Global Markets","March 1, 2022","https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-03-01/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png","",""
"https://www.reuters.com/markets/europe/gold-prices-dip-russia-ukraine-ceasefire-talks-underway-2022-03-01/","Palladium rises as Russia sanctions cloud supply outlook, gold jumps","March 1, 2022","https://www.reuters.com/markets/europe/gold-prices-dip-russia-ukraine-ceasefire-talks-underway-2022-03-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/rates-bonds/australia-nz-dlrs-find-distance-is-comfort-amid-europes-troubles-2022-03-01/","Australia, NZ dlrs find distance is a comfort amid Europe's troubles","March 1, 2022","https://www.reuters.com/markets/rates-bonds/australia-nz-dlrs-find-distance-is-comfort-amid-europes-troubles-2022-03-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/japans-feb-factory-activity-posts-slowest-growth-5-months-pmi-2022-03-01/","Japan's Feb factory activity posts slowest growth in 5 months - PMI","March 1, 2022","https://www.reuters.com/markets/asia/japans-feb-factory-activity-posts-slowest-growth-5-months-pmi-2022-03-01/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/europe/global-markets-wrapup-2-2022-02-28/","Stocks fall, ruble dives as Russia sanctions hit world markets","March 1, 2022","https://www.reuters.com/markets/europe/global-markets-wrapup-2-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7N6PADXMJVMEHME5JPTPNN7V54.jpg"" width=""8192"" height=""5464"" alt=""Scenes near Wall Street and the New York Stock Exchange (NYSE), in New York"" />",""
"https://www.reuters.com/markets/stocks/australia-shares-likely-open-higher-ahead-rba-meeting-nz-rises-2022-02-28/","Australia shares likely to open higher ahead of RBA meeting, NZ rises","March 1, 2022","https://www.reuters.com/markets/stocks/australia-shares-likely-open-higher-ahead-rba-meeting-nz-rises-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/live-markets-us-stocks-end-mixed-amid-more-russia-sanctions-2022-02-28/","LIVE MARKETS U.S. stocks end mixed amid more Russia sanctions","March 1, 2022","https://www.reuters.com/markets/asia/live-markets-us-stocks-end-mixed-amid-more-russia-sanctions-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/2TLHX36LINPFNL7CDLBSC4YQEA.png"" width=""1089"" height=""897"" alt=""closer02282022"" />",""
"https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-02-28/","Asia Morning Call-Global Markets","February 28, 2022","https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/live-markets-chicago-pmi-weakens-now-what-2022-02-28/","LIVE MARKETS Chicago PMI weakens. Now what?","February 28, 2022","https://www.reuters.com/markets/asia/live-markets-chicago-pmi-weakens-now-what-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IYF3Y42YWFLZDMO3QQYOBKJ7BE.png"" width=""1098"" height=""885"" alt=""earlytrade02282022"" />",""
"https://www.reuters.com/markets/europe/gold-set-best-month-since-may-appeal-surges-ukraine-crisis-2022-02-28/","Palladium, gold jump as Russia sanctions unnerve markets","February 28, 2022","https://www.reuters.com/markets/europe/gold-set-best-month-since-may-appeal-surges-ukraine-crisis-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/business/finance/citigroup-flags-54-bln-exposure-russian-assets-2022-02-28/","Citigroup says total Russian exposure nearly $10 billion","February 28, 2022","https://www.reuters.com/business/finance/citigroup-flags-54-bln-exposure-russian-assets-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VW5Z6RGOHZLKDART3JDA6EOXRU.jpg"" width=""4830"" height=""3734"" alt=""The Citigroup Inc logo is seen at the SIBOS banking and financial conference in Toronto"" />","Business"
"https://www.reuters.com/markets/asia/live-markets-exchange-traded-funds-now-blockchain-2022-02-28/","LIVE MARKETS Exchange-traded funds: now on a blockchain?","February 28, 2022","https://www.reuters.com/markets/asia/live-markets-exchange-traded-funds-now-blockchain-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IYF3Y42YWFLZDMO3QQYOBKJ7BE.png"" width=""1098"" height=""885"" alt=""earlytrade02282022"" />",""
"https://www.reuters.com/markets/asia/live-markets-uncertainty-likely-feed-volatility-2022-02-28/","LIVE MARKETS Uncertainty likely to feed volatility","February 28, 2022","https://www.reuters.com/markets/asia/live-markets-uncertainty-likely-feed-volatility-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IYF3Y42YWFLZDMO3QQYOBKJ7BE.png"" width=""1098"" height=""885"" alt=""earlytrade02282022"" />",""
"https://www.reuters.com/world/uk/uk-stocks-slump-tough-sanctions-russia-bp-slides-2022-02-28/","UK's FTSE 100 ends down as BP slides on Russia exit","February 28, 2022","https://www.reuters.com/world/uk/uk-stocks-slump-tough-sanctions-russia-bp-slides-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/K7QC4O2CSNO2NGYKMBSGLYL3KY.jpg"" width=""5173"" height=""3012"" alt=""Signage is seen outside the entrance of the London Stock Exchange in London"" />",""
"https://www.reuters.com/markets/asia/live-markets-fourth-quarter-profit-margins-2022-02-28/","LIVE MARKETS The fourth quarter in profit margins","February 28, 2022","https://www.reuters.com/markets/asia/live-markets-fourth-quarter-profit-margins-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IYF3Y42YWFLZDMO3QQYOBKJ7BE.png"" width=""1098"" height=""885"" alt=""earlytrade02282022"" />",""
"https://www.reuters.com/markets/europe/european-banks-set-open-lower-after-raft-fresh-sanctions-2022-02-28/","Russia's Sberbank in Europe faces closure after savers demand money","February 28, 2022","https://www.reuters.com/markets/europe/european-banks-set-open-lower-after-raft-fresh-sanctions-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TYWTMGW7SVOPLPNAH63AWFFOJ4.jpg"" width=""4268"" height=""2696"" alt=""The logo of Sberbank Europe is seen on the roof of its headquarters in Vienna"" />",""
"https://www.reuters.com/markets/asia/live-markets-us-stocks-slide-sanctions-get-more-serious-2022-02-28/","LIVE MARKETS U.S. stocks slide as sanctions get more serious","February 28, 2022","https://www.reuters.com/markets/asia/live-markets-us-stocks-slide-sanctions-get-more-serious-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/IYF3Y42YWFLZDMO3QQYOBKJ7BE.png"" width=""1098"" height=""885"" alt=""earlytrade02282022"" />",""
"https://www.reuters.com/markets/asia/view-indias-economy-expands-54-yy-oct-dec-quarter-2022-02-28/","India's economy expands 5.4% y/y in Oct-Dec quarter","February 28, 2022","https://www.reuters.com/markets/asia/view-indias-economy-expands-54-yy-oct-dec-quarter-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/stocks/live-markets-midday-trading-respite-2022-02-28/","LIVE MARKETS Midday trading respite?","February 28, 2022","https://www.reuters.com/markets/stocks/live-markets-midday-trading-respite-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/GTFEFWFOWFPXBBOTHZCKEB6S2M.png"" width=""1102"" height=""499"" alt=""midday"" />",""
"https://www.reuters.com/business/energy/poland-lithuania-speed-up-gas-link-amid-russia-supply-worries-2022-02-28/","Poland, Lithuania speed up gas link amid Russia supply worries","February 28, 2022","https://www.reuters.com/business/energy/poland-lithuania-speed-up-gas-link-amid-russia-supply-worries-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/B3VINEVXQVPMJALPWXOXRWG2R4.jpg"" width=""3432"" height=""2237"" alt=""Floating storage regasification unit (FSRU) ""Independence"" is docked at the liquefied natural gas (LNG) terminal in Klaipeda port"" />",""
"https://www.reuters.com/markets/stocks/live-markets-europes-volatility-holds-line-2022-02-28/","LIVE MARKETS Europe's volatility holds the line","February 28, 2022","https://www.reuters.com/markets/stocks/live-markets-europes-volatility-holds-line-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/S5FNOOPRJNKVJPMI5COLKN7K54.png"" width=""1044"" height=""640"" alt=""vol"" />",""
"https://www.reuters.com/markets/stocks/live-markets-short-russia-long-defence-2022-02-28/","LIVE MARKETS Short Russia, Long Defence","February 28, 2022","https://www.reuters.com/markets/stocks/live-markets-short-russia-long-defence-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XWBJWGIU7ZMBLJTVR2IXAKUWXE.png"" width=""631"" height=""337"" alt=""EU open"" />",""
"https://www.reuters.com/markets/stocks/live-markets-sticking-banks-when-looking-1-month-ahead-2022-02-28/","LIVE MARKETS Sticking to banks when looking 1 month ahead","February 28, 2022","https://www.reuters.com/markets/stocks/live-markets-sticking-banks-when-looking-1-month-ahead-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/44VHYMFK5VIUBBWKQNBT75LG4E.png"" width=""798"" height=""402"" alt=""df"" />",""
"https://www.reuters.com/business/finance/global-markets-graphic-pix-2022-02-25/","From euro to EM: Russia's Ukraine war upends market bets","February 28, 2022","https://www.reuters.com/business/finance/global-markets-graphic-pix-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/XNB2F6Q3EJLHJO5C6GUK6ZMJYU.jpg"" width=""3500"" height=""2329"" alt=""Euro, Hong Kong dollar, U.S. dollar, Japanese yen, pound and Chinese 100 yuan banknotes are seen in this picture illustration"" />","Macro Matters"
"https://www.reuters.com/markets/europe/russian-sberbanks-european-units-are-failing-due-wars-impact-ecb-says-2022-02-28/","Russian Sberbank's European units are failing due to war's impact, ECB says","February 28, 2022","https://www.reuters.com/markets/europe/russian-sberbanks-european-units-are-failing-due-wars-impact-ecb-says-2022-02-28/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7MSGTKB2ERL45BVQPO5QC3Y2HY.jpg"" width=""728"" height=""408"" alt=""The European Central Bank (ECB) logo in Frankfurt"" />",""
"https://www.reuters.com/business/wall-st-week-ahead-some-investors-wary-buying-dip-ukraine-fed-gyrate-stocks-2022-02-25/","Wall St Week Ahead Some investors wary of 'buying the dip' as Ukraine, Fed gyrate stocks","February 27, 2022","https://www.reuters.com/business/wall-st-week-ahead-some-investors-wary-buying-dip-ukraine-fed-gyrate-stocks-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UXX66FZXGZLP5EA4NIBQQO4IKE.jpg"" width=""4984"" height=""3323"" alt=""Raindrops hang on a sign for Wall Street outside the New York Stock Exchange in New York"" />","Macro Matters"
"https://www.reuters.com/markets/asia/live-markets-us-stocks-gain-broadly-erase-weeks-earlier-losses-2022-02-25/","LIVE MARKETS U.S. stocks gain broadly, erase week’s earlier losses","February 26, 2022","https://www.reuters.com/markets/asia/live-markets-us-stocks-gain-broadly-erase-weeks-earlier-losses-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DBAAG7L6RNNXVDRCNQZAHISN5I.jpg"" width=""969"" height=""503"" alt=""Monitor"" />",""
"https://www.reuters.com/markets/asia/live-markets-individual-investors-assess-russiaukraine-situation-2022-02-25/","LIVE MARKETS Individual investors assess Russia/Ukraine situation","February 25, 2022","https://www.reuters.com/markets/asia/live-markets-individual-investors-assess-russiaukraine-situation-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MU3WKMVSVNISRFTI2LDT2CPO6Y.jpg"" width=""984"" height=""516"" alt=""Monitor"" />",""
"https://www.reuters.com/business/autos-transportation/car-parts-maker-valeo-sees-lower-core-profit-margin-2022-2022-02-25/","Valeo gives cautious 2022 outlook amid global uncertainties","February 25, 2022","https://www.reuters.com/business/autos-transportation/car-parts-maker-valeo-sees-lower-core-profit-margin-2022-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VSOAINOGO5KE5AYT3AZVIDVKH4.jpg"" width=""4800"" height=""3214"" alt=""The logo of Valeo is pictured during the Viva Tech start-up and technology summit in Paris"" />","Business"
"https://www.reuters.com/markets/asia/live-markets-friday-data-manufacturing-healthy-course-price-peaks-elusive-2022-02-25/","LIVE MARKETS Friday data: Manufacturing healthy course, price peaks elusive, confidence has headwinds","February 25, 2022","https://www.reuters.com/markets/asia/live-markets-friday-data-manufacturing-healthy-course-price-peaks-elusive-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MU3WKMVSVNISRFTI2LDT2CPO6Y.jpg"" width=""984"" height=""516"" alt=""Monitor"" />",""
"https://www.reuters.com/markets/asia/live-markets-europe-posts-weekly-loss-despite-rebound-2022-02-25/","LIVE MARKETS Europe posts weekly loss despite rebound","February 25, 2022","https://www.reuters.com/markets/asia/live-markets-europe-posts-weekly-loss-despite-rebound-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MU3WKMVSVNISRFTI2LDT2CPO6Y.jpg"" width=""984"" height=""516"" alt=""Monitor"" />",""
"https://www.reuters.com/markets/asia/live-markets-after-credit-spread-widening-wells-fargo-sees-buying-opportunity-2022-02-25/","LIVE MARKETS After credit spread widening, Wells Fargo sees buying opportunity","February 25, 2022","https://www.reuters.com/markets/asia/live-markets-after-credit-spread-widening-wells-fargo-sees-buying-opportunity-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MU3WKMVSVNISRFTI2LDT2CPO6Y.jpg"" width=""984"" height=""516"" alt=""Monitor"" />",""
"https://www.reuters.com/markets/stocks/live-markets-investors-rush-cut-ecb-hike-bets-2022-02-25/","LIVE MARKETS Investors rush to cut ECB hike bets","February 25, 2022","https://www.reuters.com/markets/stocks/live-markets-investors-rush-cut-ecb-hike-bets-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/QNNZBAIAGZPMDND4X536O6MQXQ.png"" width=""961"" height=""727"" alt=""banks"" />",""
"https://www.reuters.com/markets/stocks/live-markets-european-banks-shaky-consensus-2022-02-25/","LIVE MARKETS European banks: a shaky consensus","February 25, 2022","https://www.reuters.com/markets/stocks/live-markets-european-banks-shaky-consensus-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/QNNZBAIAGZPMDND4X536O6MQXQ.png"" width=""961"" height=""727"" alt=""banks"" />",""
"https://www.reuters.com/markets/stocks/live-markets-streets-playbook-navigating-market-chaos-2022-02-25/","LIVE MARKETS The Street's playbook for navigating market chaos","February 25, 2022","https://www.reuters.com/markets/stocks/live-markets-streets-playbook-navigating-market-chaos-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HLXVEQD2L5M3RMB2ZLUB7JUTRY.png"" width=""937"" height=""549"" alt=""utilities"" />",""
"https://www.reuters.com/markets/stocks/thai-baht-indian-rupee-lead-asia-fx-gains-stocks-rebound-2022-02-25/","Thai baht, Indian rupee lead Asia FX gains; stocks rebound","February 25, 2022","https://www.reuters.com/markets/stocks/thai-baht-indian-rupee-lead-asia-fx-gains-stocks-rebound-2022-02-25/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png","",""
"https://www.reuters.com/markets/europe/thai-baht-indian-rupee-lead-asia-fx-gains-stocks-rebound-2022-02-25/","Thai baht, Indian rupee lead Asia FX gains; stocks rebound","February 25, 2022","https://www.reuters.com/markets/europe/thai-baht-indian-rupee-lead-asia-fx-gains-stocks-rebound-2022-02-25/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png","",""
"https://www.reuters.com/markets/europe/thai-baht-indian-rupee-lead-asian-fx-higher-stocks-rebound-2022-02-25/","Thai baht, Indian rupee lead Asian FX higher, stocks rebound","February 25, 2022","https://www.reuters.com/markets/europe/thai-baht-indian-rupee-lead-asian-fx-higher-stocks-rebound-2022-02-25/","https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png","",""
"https://www.reuters.com/world/china/chinese-firms-expect-limited-impact-ukraine-crisis-some-seek-benefit-2022-02-25/","Chinese firms expect limited impact from Ukraine crisis; some seek to benefit","February 25, 2022","https://www.reuters.com/world/china/chinese-firms-expect-limited-impact-ukraine-crisis-some-seek-benefit-2022-02-25/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7GXOOQNEMNISJABGLNUH4ZV7PE.jpg"" width=""3500"" height=""2337"" alt=""Neon signs illuminate Chinese listed companies in Hong Kong"" />",""
"https://www.reuters.com/technology/crypto-exchange-coinbase-trading-volumes-jump-over-67-2022-02-24/","Crypto exchange Coinbase's trading volumes surge on retail interest","February 25, 2022","https://www.reuters.com/technology/crypto-exchange-coinbase-trading-volumes-jump-over-67-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6EFVZ7UU4BIPRKRSDUP6RUTIX4.jpg"" width=""5472"" height=""3648"" alt=""The logo for Coinbase Global Inc is displayed on the Nasdaq MarketSite jumbotron and others at Times Square in New York"" />","Technology"
"https://www.reuters.com/world/americas/brazil-central-bank-prepared-act-fx-market-case-disproportionate-contamination-2022-02-24/","Brazil central bank prepared to act in FX market in case of disproportionate contamination","February 25, 2022","https://www.reuters.com/world/americas/brazil-central-bank-prepared-act-fx-market-case-disproportionate-contamination-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/X23UKRYUTVNBFGDKQGNM35S57U.jpg"" width=""2674"" height=""1783"" alt=""FILE PHOTO: The central bank headquarters building is seen in Brasilia"" />",""
"https://www.reuters.com/business/us-treasury-yields-slide-russia-launches-ukraine-invasion-2022-02-24/","Treasury yields slide as Russia invades Ukraine","February 25, 2022","https://www.reuters.com/business/us-treasury-yields-slide-russia-launches-ukraine-invasion-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LG4V3AVRDBJRZGV64KJD5HXP4Y.jpg"" width=""4193"" height=""3000"" alt=""The U.S. Treasury building is seen in Washington"" />","Macro Matters"
"https://www.reuters.com/markets/asia/live-markets-us-stocks-rebound-end-higher-led-by-tech-rally-2022-02-24/","LIVE MARKETS U.S. stocks rebound to end higher, led by tech rally","February 25, 2022","https://www.reuters.com/markets/asia/live-markets-us-stocks-rebound-end-higher-led-by-tech-rally-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/RDMNGMB7KVMDJB2NGTOX5AOZV4.jpg"" width=""969"" height=""487"" alt=""Monitor"" />",""
"https://www.reuters.com/world/india/euro-skids-versus-safe-havens-ukraine-tensions-ramp-up-2022-02-24/","Dollar jumps to near two-year high as Russia invades Ukraine","February 24, 2022","https://www.reuters.com/world/india/euro-skids-versus-safe-havens-ukraine-tensions-ramp-up-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/BG4E2MT6VRIGBI2EWIUBPHU5QE.jpg"" width=""3500"" height=""2329"" alt=""Euro, Hong Kong dollar, U.S. dollar, Japanese yen, pound and Chinese 100 yuan banknotes are seen in this picture illustration"" />",""
"https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-02-24/","Asia Morning Call-Global Markets","February 24, 2022","https://www.reuters.com/markets/asia/asia-morning-call-global-markets-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/466BJJQ7PVGY5O53NZ3KL65MHM.png"" width=""1024"" height=""740"" alt=""Reuters logo"" />",""
"https://www.reuters.com/markets/asia/live-markets-yen-faces-headwinds-despite-safe-haven-appeal-2022-02-24/","LIVE MARKETS Yen faces headwinds despite safe haven appeal","February 24, 2022","https://www.reuters.com/markets/asia/live-markets-yen-faces-headwinds-despite-safe-haven-appeal-2022-02-24/","","<img src=""https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DSYBJEEV5JIW5GXMGQQVPC3SXY.png"" width=""752"" height=""564"" alt=""S&P 500 forward P/E recently touched 2020 lows"" />",""
